0.00.018.555 W Setting 'enable_thinking' via --chat-template-kwargs is deprecated. Use --reasoning on / --reasoning off instead.
0.00.018.758 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.018.823 I srv          init: The UI is disabled
0.00.018.824 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.018.878 W srv  llama_server: -----------------
0.00.018.880 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.018.880 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.018.880 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.018.880 W srv  llama_server: -----------------
0.00.020.099 I srv    load_model: loading model '/llm/models/Qwen3.8/27B/Q8_0/Qwen3.8-27B-Q8_0.gguf'
0.03.510.247 I cmn          init: llama threadpool init, n_threads = 16
0.03.707.674 I common_speculative_init_result: creating MTP draft context against the target model '/llm/models/Qwen3.8/27B/Q8_0/Qwen3.8-27B-Q8_0.gguf'
0.03.728.938 W srv    load_model: cache_reuse is not supported by this context, it will be disabled
0.03.880.482 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
0.03.913.242 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.03.913.280 I srv  llama_server: model loaded
0.03.913.287 I srv  llama_server: listening on http://127.0.0.1:8997
0.04.066.834 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.47.748.270 I slot print_timing: id  0 | task 0 | n_gen =    624, tg =  14.45 t/s, tg_3s =  12.56 t/s
0.50.860.588 I slot print_timing: id  0 | task 0 | n_gen =    672, tg =  14.52 t/s, tg_3s =  15.42 t/s
0.53.401.602 I slot print_timing: id  0 | task 0 | prompt eval time =     571.05 ms /    81 tokens (    7.05 ms per token,   141.84 tokens per second)
0.53.401.606 I slot print_timing: id  0 | task 0 |        eval time =   48761.35 ms /   700 tokens (   69.76 ms per token,    14.34 tokens per second)
0.53.401.607 I slot print_timing: id  0 | task 0 |       total time =   49332.39 ms /   781 tokens
0.53.401.610 I slot print_timing: id  0 | task 0 |    graphs reused =        278
0.53.401.616 I slot print_timing: id  0 | task 0 | draft acceptance = 0.36945 (  416 accepted /  1126 generated), mean len =  2.48
0.53.401.696 I slot      release: id  0 | task 0 | stop processing: n_tokens = 780, truncated = 0
0.53.408.509 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.104
0.53.511.115 I slot launch_slot_: id  0 | task 287 | processing task, is_child = 0
0.59.922.423 I slot print_timing: id  0 | task 287 | n_gen =    101, tg =  17.08 t/s, tg_3s =  17.26 t/s
1.03.018.587 I slot print_timing: id  0 | task 287 | n_gen =    150, tg =  16.65 t/s, tg_3s =  15.83 t/s
1.06.124.118 I slot print_timing: id  0 | task 287 | n_gen =    195, tg =  16.09 t/s, tg_3s =  14.49 t/s
1.09.223.889 I slot print_timing: id  0 | task 287 | n_gen =    235, tg =  15.44 t/s, tg_3s =  12.90 t/s
1.12.327.652 I slot print_timing: id  0 | task 287 | n_gen =    284, tg =  15.50 t/s, tg_3s =  15.79 t/s
1.15.432.209 I slot print_timing: id  0 | task 287 | n_gen =    340, tg =  15.87 t/s, tg_3s =  18.04 t/s
1.18.534.862 I slot print_timing: id  0 | task 287 | n_gen =    389, tg =  15.86 t/s, tg_3s =  15.79 t/s
1.21.636.856 I slot print_timing: id  0 | task 287 | n_gen =    427, tg =  15.45 t/s, tg_3s =  12.25 t/s
1.24.749.410 I slot print_timing: id  0 | task 287 | n_gen =    463, tg =  15.06 t/s, tg_3s =  11.57 t/s
1.27.856.298 I slot print_timing: id  0 | task 287 | n_gen =    496, tg =  14.65 t/s, tg_3s =  10.62 t/s
1.30.964.291 I slot print_timing: id  0 | task 287 | n_gen =    533, tg =  14.42 t/s, tg_3s =  11.90 t/s
1.34.075.299 I slot print_timing: id  0 | task 287 | n_gen =    590, tg =  14.72 t/s, tg_3s =  18.32 t/s
1.37.184.543 I slot print_timing: id  0 | task 287 | n_gen =    628, tg =  14.54 t/s, tg_3s =  12.22 t/s
1.40.293.811 I slot print_timing: id  0 | task 287 | n_gen =    676, tg =  14.60 t/s, tg_3s =  15.44 t/s
1.42.687.744 I slot print_timing: id  0 | task 287 | prompt eval time =     558.13 ms /    81 tokens (    6.89 ms per token,   145.13 tokens per second)
1.42.687.748 I slot print_timing: id  0 | task 287 |        eval time =   48617.44 ms /   700 tokens (   69.55 ms per token,    14.38 tokens per second)
1.42.687.749 I slot print_timing: id  0 | task 287 |       total time =   49175.57 ms /   781 tokens
1.42.687.750 I slot print_timing: id  0 | task 287 |    graphs reused =        554
1.42.687.756 I slot print_timing: id  0 | task 287 | draft acceptance = 0.37166 (  417 accepted /  1122 generated), mean len =  2.48
1.42.687.831 I slot      release: id  0 | task 287 | stop processing: n_tokens = 780, truncated = 0
1.42.696.698 I srv    operator(): operator(): cleaning up before exit...
