0.00.020.136 W Setting 'enable_thinking' via --chat-template-kwargs is deprecated. Use --reasoning on / --reasoning off instead.
0.00.020.349 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.020.416 I srv          init: The UI is disabled
0.00.020.417 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.020.472 W srv  llama_server: -----------------
0.00.020.473 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.020.473 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.020.473 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.020.473 W srv  llama_server: -----------------
0.00.021.717 I srv    load_model: loading model '/llm/models/Qwen3.8/27B/Q8_0/Qwen3.8-27B-Q8_0.gguf'
0.03.531.956 I cmn          init: llama threadpool init, n_threads = 16
0.03.727.364 I common_speculative_init_result: creating MTP draft context against the target model '/llm/models/Qwen3.8/27B/Q8_0/Qwen3.8-27B-Q8_0.gguf'
0.03.746.160 W srv    load_model: cache_reuse is not supported by this context, it will be disabled
0.03.894.452 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
0.03.924.818 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.03.924.858 I srv  llama_server: model loaded
0.03.924.863 I srv  llama_server: listening on http://127.0.0.1:8997
0.04.067.169 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.44.435.277 I slot print_timing: id  0 | task 0 | n_gen =    617, tg =  15.47 t/s, tg_3s =  18.15 t/s
0.47.466.098 I slot print_timing: id  0 | task 0 | n_gen =    672, tg =  15.66 t/s, tg_3s =  18.15 t/s
0.48.982.822 I slot print_timing: id  0 | task 0 | prompt eval time =     558.29 ms /    81 tokens (    6.89 ms per token,   145.09 tokens per second)
0.48.982.827 I slot print_timing: id  0 | task 0 |        eval time =   44357.25 ms /   700 tokens (   63.46 ms per token,    15.76 tokens per second)
0.48.982.828 I slot print_timing: id  0 | task 0 |       total time =   44915.54 ms /   781 tokens
0.48.982.835 I slot print_timing: id  0 | task 0 |    graphs reused =        290
0.48.982.842 I slot print_timing: id  0 | task 0 | draft acceptance = 0.69283 (  406 accepted /   586 generated), mean len =  2.39
0.48.982.941 I slot      release: id  0 | task 0 | stop processing: n_tokens = 780, truncated = 0
0.48.985.838 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.549 (> 0.100 thold), f_keep = 0.058
0.49.083.778 I slot launch_slot_: id  0 | task 297 | processing task, is_child = 0
0.55.685.503 I slot print_timing: id  0 | task 297 | n_gen =    100, tg =  16.37 t/s, tg_3s =  16.54 t/s
0.58.708.161 I slot print_timing: id  0 | task 297 | n_gen =    138, tg =  15.11 t/s, tg_3s =  12.57 t/s
1.01.732.915 I slot print_timing: id  0 | task 297 | n_gen =    181, tg =  14.88 t/s, tg_3s =  14.22 t/s
1.04.760.563 I slot print_timing: id  0 | task 297 | n_gen =    228, tg =  15.01 t/s, tg_3s =  15.52 t/s
1.07.786.955 I slot print_timing: id  0 | task 297 | n_gen =    272, tg =  14.93 t/s, tg_3s =  14.54 t/s
1.10.814.200 I slot print_timing: id  0 | task 297 | n_gen =    308, tg =  14.50 t/s, tg_3s =  11.89 t/s
1.13.840.665 I slot print_timing: id  0 | task 297 | n_gen =    349, tg =  14.38 t/s, tg_3s =  13.55 t/s
1.16.866.995 I slot print_timing: id  0 | task 297 | n_gen =    388, tg =  14.21 t/s, tg_3s =  12.89 t/s
1.19.895.180 I slot print_timing: id  0 | task 297 | n_gen =    429, tg =  14.15 t/s, tg_3s =  13.54 t/s
1.22.926.994 I slot print_timing: id  0 | task 297 | n_gen =    472, tg =  14.15 t/s, tg_3s =  14.18 t/s
1.25.958.310 I slot print_timing: id  0 | task 297 | n_gen =    517, tg =  14.21 t/s, tg_3s =  14.85 t/s
1.28.988.872 I slot print_timing: id  0 | task 297 | n_gen =    553, tg =  14.03 t/s, tg_3s =  11.88 t/s
1.32.019.282 I slot print_timing: id  0 | task 297 | n_gen =    599, tg =  14.11 t/s, tg_3s =  15.18 t/s
1.35.050.357 I slot print_timing: id  0 | task 297 | n_gen =    638, tg =  14.03 t/s, tg_3s =  12.87 t/s
1.38.083.044 I slot print_timing: id  0 | task 297 | n_gen =    689, tg =  14.20 t/s, tg_3s =  16.82 t/s
1.38.832.778 I slot print_timing: id  0 | task 297 | prompt eval time =     555.25 ms /    82 tokens (    6.77 ms per token,   147.68 tokens per second)
1.38.832.787 I slot print_timing: id  0 | task 297 |        eval time =   49193.68 ms /   700 tokens (   70.38 ms per token,    14.21 tokens per second)
1.38.832.788 I slot print_timing: id  0 | task 297 |       total time =   49748.93 ms /   782 tokens
1.38.832.789 I slot print_timing: id  0 | task 297 |    graphs reused =        610
1.38.832.794 I slot print_timing: id  0 | task 297 | draft acceptance = 0.57627 (  374 accepted /   649 generated), mean len =  2.15
1.38.832.847 I slot      release: id  0 | task 297 | stop processing: n_tokens = 781, truncated = 0
1.38.834.349 I srv    operator(): operator(): cleaning up before exit...
