0.00.020.919 W Setting 'enable_thinking' via --chat-template-kwargs is deprecated. Use --reasoning on / --reasoning off instead.
0.00.021.122 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.021.192 I srv          init: The UI is disabled
0.00.021.194 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.021.247 W srv  llama_server: -----------------
0.00.021.248 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.021.249 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.021.249 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.021.249 W srv  llama_server: -----------------
0.00.022.426 I srv    load_model: loading model '/llm/models/Qwen3.8/27B/Q8_0/Qwen3.8-27B-Q8_0.gguf'
0.00.494.167 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.494.174 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.494.178 W model has unused tensor blk.64.attn_q.weight (size = 66846720 bytes) -- ignoring
0.00.494.179 W model has unused tensor blk.64.attn_k.weight (size = 5570560 bytes) -- ignoring
0.00.494.181 W model has unused tensor blk.64.attn_v.weight (size = 5570560 bytes) -- ignoring
0.00.494.186 W model has unused tensor blk.64.attn_output.weight (size = 33423360 bytes) -- ignoring
0.00.494.188 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.494.190 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.494.192 W model has unused tensor blk.64.ffn_gate.weight (size = 94699520 bytes) -- ignoring
0.00.494.193 W model has unused tensor blk.64.ffn_down.weight (size = 94699520 bytes) -- ignoring
0.00.494.194 W model has unused tensor blk.64.ffn_up.weight (size = 94699520 bytes) -- ignoring
0.00.494.198 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 55705600 bytes) -- ignoring
0.00.494.200 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.494.202 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.494.207 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.03.169.210 I cmn          init: llama threadpool init, n_threads = 16
0.03.360.982 W srv    load_model: cache_reuse is not supported by this context, it will be disabled
0.03.503.705 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
0.03.506.734 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.03.506.769 I srv  llama_server: model loaded
0.03.506.775 I srv  llama_server: listening on http://127.0.0.1:8997
0.03.923.494 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
1.24.968.704 I slot print_timing: id  0 | task 0 | n_gen =    628, tg =   7.79 t/s, tg_3s =   7.78 t/s
1.28.053.657 I slot print_timing: id  0 | task 0 | n_gen =    652, tg =   7.79 t/s, tg_3s =   7.78 t/s
1.31.137.203 I slot print_timing: id  0 | task 0 | n_gen =    676, tg =   7.79 t/s, tg_3s =   7.78 t/s
1.34.235.728 I slot print_timing: id  0 | task 0 | prompt eval time =     509.37 ms /    81 tokens (    6.29 ms per token,   159.02 tokens per second)
1.34.235.731 I slot print_timing: id  0 | task 0 |        eval time =   89801.85 ms /   700 tokens (  128.47 ms per token,     7.78 tokens per second)
1.34.235.732 I slot print_timing: id  0 | task 0 |       total time =   90311.22 ms /   781 tokens
1.34.235.735 I slot print_timing: id  0 | task 0 |    graphs reused =        696
1.34.235.889 I slot      release: id  0 | task 0 | stop processing: n_tokens = 780, truncated = 0
1.34.264.943 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.104
1.34.371.510 I slot launch_slot_: id  0 | task 703 | processing task, is_child = 0
1.47.586.743 I slot print_timing: id  0 | task 703 | n_gen =    100, tg =   7.79 t/s, tg_3s =   7.87 t/s
1.50.665.518 I slot print_timing: id  0 | task 703 | n_gen =    124, tg =   7.79 t/s, tg_3s =   7.80 t/s
1.53.743.447 I slot print_timing: id  0 | task 703 | n_gen =    148, tg =   7.79 t/s, tg_3s =   7.80 t/s
1.56.822.009 I slot print_timing: id  0 | task 703 | n_gen =    172, tg =   7.79 t/s, tg_3s =   7.80 t/s
1.59.917.023 I slot print_timing: id  0 | task 703 | n_gen =    196, tg =   7.79 t/s, tg_3s =   7.75 t/s
2.02.997.521 I slot print_timing: id  0 | task 703 | n_gen =    220, tg =   7.79 t/s, tg_3s =   7.79 t/s
2.06.079.207 I slot print_timing: id  0 | task 703 | n_gen =    244, tg =   7.79 t/s, tg_3s =   7.79 t/s
2.09.160.200 I slot print_timing: id  0 | task 703 | n_gen =    268, tg =   7.79 t/s, tg_3s =   7.79 t/s
2.12.241.522 I slot print_timing: id  0 | task 703 | n_gen =    292, tg =   7.79 t/s, tg_3s =   7.79 t/s
2.15.323.130 I slot print_timing: id  0 | task 703 | n_gen =    316, tg =   7.79 t/s, tg_3s =   7.79 t/s
2.18.404.086 I slot print_timing: id  0 | task 703 | n_gen =    340, tg =   7.79 t/s, tg_3s =   7.79 t/s
2.21.485.846 I slot print_timing: id  0 | task 703 | n_gen =    364, tg =   7.79 t/s, tg_3s =   7.79 t/s
2.24.567.168 I slot print_timing: id  0 | task 703 | n_gen =    388, tg =   7.79 t/s, tg_3s =   7.79 t/s
2.27.648.492 I slot print_timing: id  0 | task 703 | n_gen =    412, tg =   7.79 t/s, tg_3s =   7.79 t/s
2.30.743.570 I slot print_timing: id  0 | task 703 | n_gen =    436, tg =   7.79 t/s, tg_3s =   7.75 t/s
2.33.826.917 I slot print_timing: id  0 | task 703 | n_gen =    460, tg =   7.79 t/s, tg_3s =   7.78 t/s
2.36.911.894 I slot print_timing: id  0 | task 703 | n_gen =    484, tg =   7.79 t/s, tg_3s =   7.78 t/s
2.39.995.938 I slot print_timing: id  0 | task 703 | n_gen =    508, tg =   7.79 t/s, tg_3s =   7.78 t/s
2.43.079.037 I slot print_timing: id  0 | task 703 | n_gen =    532, tg =   7.79 t/s, tg_3s =   7.78 t/s
2.46.163.412 I slot print_timing: id  0 | task 703 | n_gen =    556, tg =   7.79 t/s, tg_3s =   7.78 t/s
2.49.246.220 I slot print_timing: id  0 | task 703 | n_gen =    580, tg =   7.79 t/s, tg_3s =   7.79 t/s
2.52.329.537 I slot print_timing: id  0 | task 703 | n_gen =    604, tg =   7.79 t/s, tg_3s =   7.78 t/s
2.55.412.630 I slot print_timing: id  0 | task 703 | n_gen =    628, tg =   7.79 t/s, tg_3s =   7.78 t/s
2.58.496.794 I slot print_timing: id  0 | task 703 | n_gen =    652, tg =   7.79 t/s, tg_3s =   7.78 t/s
3.01.580.530 I slot print_timing: id  0 | task 703 | n_gen =    676, tg =   7.78 t/s, tg_3s =   7.78 t/s
3.04.677.910 I slot print_timing: id  0 | task 703 | prompt eval time =     502.81 ms /    81 tokens (    6.21 ms per token,   161.09 tokens per second)
3.04.677.913 I slot print_timing: id  0 | task 703 |        eval time =   89802.69 ms /   700 tokens (  128.47 ms per token,     7.78 tokens per second)
3.04.677.914 I slot print_timing: id  0 | task 703 |       total time =   90305.50 ms /   781 tokens
3.04.677.914 I slot print_timing: id  0 | task 703 |    graphs reused =       1391
3.04.678.048 I slot      release: id  0 | task 703 | stop processing: n_tokens = 780, truncated = 0
3.04.731.573 I srv    operator(): operator(): cleaning up before exit...
