0.00.020.058 W Setting 'enable_thinking' via --chat-template-kwargs is deprecated. Use --reasoning on / --reasoning off instead.
0.00.020.274 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.020.339 I srv          init: The UI is disabled
0.00.020.341 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.020.396 W srv  llama_server: -----------------
0.00.020.397 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.020.398 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.020.398 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.020.398 W srv  llama_server: -----------------
0.00.021.630 I srv    load_model: loading model '/llm/models/Qwen3.8/27B/Q8_0/Qwen3.8-27B-Q8_0.gguf'
0.00.486.659 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.486.666 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.486.670 W model has unused tensor blk.64.attn_q.weight (size = 66846720 bytes) -- ignoring
0.00.486.672 W model has unused tensor blk.64.attn_k.weight (size = 5570560 bytes) -- ignoring
0.00.486.673 W model has unused tensor blk.64.attn_v.weight (size = 5570560 bytes) -- ignoring
0.00.486.679 W model has unused tensor blk.64.attn_output.weight (size = 33423360 bytes) -- ignoring
0.00.486.681 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.486.682 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.486.684 W model has unused tensor blk.64.ffn_gate.weight (size = 94699520 bytes) -- ignoring
0.00.486.686 W model has unused tensor blk.64.ffn_down.weight (size = 94699520 bytes) -- ignoring
0.00.486.687 W model has unused tensor blk.64.ffn_up.weight (size = 94699520 bytes) -- ignoring
0.00.486.691 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 55705600 bytes) -- ignoring
0.00.486.693 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.486.695 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.486.699 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
0.03.339.534 I cmn          init: llama threadpool init, n_threads = 16
0.03.581.719 W srv    load_model: cache_reuse is not supported by this context, it will be disabled
0.03.726.845 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
0.03.729.853 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.03.729.886 I srv  llama_server: model loaded
0.03.729.891 I srv  llama_server: listening on http://127.0.0.1:8997
0.03.922.663 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
3.40.526.736 I slot print_timing: id  0 | task 1406 | n_gen =    292, tg =   7.86 t/s, tg_3s =   7.86 t/s
3.43.580.040 I slot print_timing: id  0 | task 1406 | n_gen =    316, tg =   7.86 t/s, tg_3s =   7.86 t/s
3.46.633.762 I slot print_timing: id  0 | task 1406 | n_gen =    340, tg =   7.86 t/s, tg_3s =   7.86 t/s
3.49.687.201 I slot print_timing: id  0 | task 1406 | n_gen =    364, tg =   7.86 t/s, tg_3s =   7.86 t/s
3.52.740.147 I slot print_timing: id  0 | task 1406 | n_gen =    388, tg =   7.86 t/s, tg_3s =   7.86 t/s
3.55.793.638 I slot print_timing: id  0 | task 1406 | n_gen =    412, tg =   7.86 t/s, tg_3s =   7.86 t/s
3.58.859.233 I slot print_timing: id  0 | task 1406 | n_gen =    436, tg =   7.86 t/s, tg_3s =   7.83 t/s
4.01.915.404 I slot print_timing: id  0 | task 1406 | n_gen =    460, tg =   7.86 t/s, tg_3s =   7.85 t/s
4.04.971.927 I slot print_timing: id  0 | task 1406 | n_gen =    484, tg =   7.86 t/s, tg_3s =   7.85 t/s
4.08.027.535 I slot print_timing: id  0 | task 1406 | n_gen =    508, tg =   7.86 t/s, tg_3s =   7.85 t/s
4.11.083.878 I slot print_timing: id  0 | task 1406 | n_gen =    532, tg =   7.86 t/s, tg_3s =   7.85 t/s
4.14.139.750 I slot print_timing: id  0 | task 1406 | n_gen =    556, tg =   7.86 t/s, tg_3s =   7.85 t/s
4.17.195.996 I slot print_timing: id  0 | task 1406 | n_gen =    580, tg =   7.86 t/s, tg_3s =   7.85 t/s
4.20.252.144 I slot print_timing: id  0 | task 1406 | n_gen =    604, tg =   7.86 t/s, tg_3s =   7.85 t/s
4.23.308.289 I slot print_timing: id  0 | task 1406 | n_gen =    628, tg =   7.86 t/s, tg_3s =   7.85 t/s
4.26.364.637 I slot print_timing: id  0 | task 1406 | n_gen =    652, tg =   7.86 t/s, tg_3s =   7.85 t/s
4.29.420.633 I slot print_timing: id  0 | task 1406 | n_gen =    676, tg =   7.86 t/s, tg_3s =   7.85 t/s
4.32.489.973 I slot print_timing: id  0 | task 1406 | prompt eval time =     506.68 ms /    83 tokens (    6.10 ms per token,   163.81 tokens per second)
4.32.489.976 I slot print_timing: id  0 | task 1406 |        eval time =   88988.98 ms /   700 tokens (  127.31 ms per token,     7.85 tokens per second)
4.32.489.977 I slot print_timing: id  0 | task 1406 |       total time =   89495.66 ms /   783 tokens
4.32.489.977 I slot print_timing: id  0 | task 1406 |    graphs reused =       2086
4.32.489.997 I slot      release: id  0 | task 1406 | stop processing: n_tokens = 782, truncated = 0
4.32.492.298 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.549 (> 0.100 thold), f_keep = 0.058
4.32.581.664 I slot launch_slot_: id  0 | task 2109 | processing task, is_child = 0
4.45.674.724 I slot print_timing: id  0 | task 2109 | n_gen =    100, tg =   7.86 t/s, tg_3s =   7.94 t/s
4.48.725.255 I slot print_timing: id  0 | task 2109 | n_gen =    124, tg =   7.86 t/s, tg_3s =   7.87 t/s
4.51.775.303 I slot print_timing: id  0 | task 2109 | n_gen =    148, tg =   7.86 t/s, tg_3s =   7.87 t/s
4.54.825.731 I slot print_timing: id  0 | task 2109 | n_gen =    172, tg =   7.86 t/s, tg_3s =   7.87 t/s
4.57.890.985 I slot print_timing: id  0 | task 2109 | n_gen =    196, tg =   7.86 t/s, tg_3s =   7.83 t/s
5.00.944.500 I slot print_timing: id  0 | task 2109 | n_gen =    220, tg =   7.86 t/s, tg_3s =   7.86 t/s
5.03.997.807 I slot print_timing: id  0 | task 2109 | n_gen =    244, tg =   7.86 t/s, tg_3s =   7.86 t/s
5.07.051.219 I slot print_timing: id  0 | task 2109 | n_gen =    268, tg =   7.86 t/s, tg_3s =   7.86 t/s
5.10.104.866 I slot print_timing: id  0 | task 2109 | n_gen =    292, tg =   7.86 t/s, tg_3s =   7.86 t/s
5.13.157.888 I slot print_timing: id  0 | task 2109 | n_gen =    316, tg =   7.86 t/s, tg_3s =   7.86 t/s
5.16.211.305 I slot print_timing: id  0 | task 2109 | n_gen =    340, tg =   7.86 t/s, tg_3s =   7.86 t/s
5.19.264.839 I slot print_timing: id  0 | task 2109 | n_gen =    364, tg =   7.86 t/s, tg_3s =   7.86 t/s
5.22.317.892 I slot print_timing: id  0 | task 2109 | n_gen =    388, tg =   7.86 t/s, tg_3s =   7.86 t/s
5.25.371.345 I slot print_timing: id  0 | task 2109 | n_gen =    412, tg =   7.86 t/s, tg_3s =   7.86 t/s
5.28.437.277 I slot print_timing: id  0 | task 2109 | n_gen =    436, tg =   7.86 t/s, tg_3s =   7.83 t/s
5.31.493.548 I slot print_timing: id  0 | task 2109 | n_gen =    460, tg =   7.86 t/s, tg_3s =   7.85 t/s
5.34.549.112 I slot print_timing: id  0 | task 2109 | n_gen =    484, tg =   7.86 t/s, tg_3s =   7.85 t/s
5.37.604.712 I slot print_timing: id  0 | task 2109 | n_gen =    508, tg =   7.86 t/s, tg_3s =   7.85 t/s
5.40.661.047 I slot print_timing: id  0 | task 2109 | n_gen =    532, tg =   7.86 t/s, tg_3s =   7.85 t/s
5.43.716.529 I slot print_timing: id  0 | task 2109 | n_gen =    556, tg =   7.86 t/s, tg_3s =   7.85 t/s
5.46.773.314 I slot print_timing: id  0 | task 2109 | n_gen =    580, tg =   7.86 t/s, tg_3s =   7.85 t/s
5.49.828.887 I slot print_timing: id  0 | task 2109 | n_gen =    604, tg =   7.86 t/s, tg_3s =   7.85 t/s
5.52.884.898 I slot print_timing: id  0 | task 2109 | n_gen =    628, tg =   7.86 t/s, tg_3s =   7.85 t/s
5.55.940.920 I slot print_timing: id  0 | task 2109 | n_gen =    652, tg =   7.86 t/s, tg_3s =   7.85 t/s
5.58.996.640 I slot print_timing: id  0 | task 2109 | n_gen =    676, tg =   7.86 t/s, tg_3s =   7.85 t/s
6.02.066.354 I slot print_timing: id  0 | task 2109 | prompt eval time =     498.94 ms /    82 tokens (    6.08 ms per token,   164.35 tokens per second)
6.02.066.357 I slot print_timing: id  0 | task 2109 |        eval time =   88985.74 ms /   700 tokens (  127.30 ms per token,     7.86 tokens per second)
6.02.066.357 I slot print_timing: id  0 | task 2109 |       total time =   89484.67 ms /   782 tokens
6.02.066.358 I slot print_timing: id  0 | task 2109 |    graphs reused =       2781
6.02.066.382 I slot      release: id  0 | task 2109 | stop processing: n_tokens = 781, truncated = 0
6.02.069.039 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.584 (> 0.100 thold), f_keep = 0.058
6.02.157.757 I slot launch_slot_: id  0 | task 2812 | processing task, is_child = 0
6.15.309.601 I slot print_timing: id  0 | task 2812 | n_gen =    100, tg =   7.86 t/s, tg_3s =   7.94 t/s
6.18.359.941 I slot print_timing: id  0 | task 2812 | n_gen =    124, tg =   7.86 t/s, tg_3s =   7.87 t/s
6.21.410.019 I slot print_timing: id  0 | task 2812 | n_gen =    148, tg =   7.86 t/s, tg_3s =   7.87 t/s
6.24.460.823 I slot print_timing: id  0 | task 2812 | n_gen =    172, tg =   7.86 t/s, tg_3s =   7.87 t/s
6.27.525.239 I slot print_timing: id  0 | task 2812 | n_gen =    196, tg =   7.86 t/s, tg_3s =   7.83 t/s
6.30.578.346 I slot print_timing: id  0 | task 2812 | n_gen =    220, tg =   7.86 t/s, tg_3s =   7.86 t/s
6.33.631.700 I slot print_timing: id  0 | task 2812 | n_gen =    244, tg =   7.86 t/s, tg_3s =   7.86 t/s
6.36.684.426 I slot print_timing: id  0 | task 2812 | n_gen =    268, tg =   7.86 t/s, tg_3s =   7.86 t/s
6.39.738.066 I slot print_timing: id  0 | task 2812 | n_gen =    292, tg =   7.86 t/s, tg_3s =   7.86 t/s
6.42.791.694 I slot print_timing: id  0 | task 2812 | n_gen =    316, tg =   7.86 t/s, tg_3s =   7.86 t/s
6.45.844.759 I slot print_timing: id  0 | task 2812 | n_gen =    340, tg =   7.86 t/s, tg_3s =   7.86 t/s
6.48.898.404 I slot print_timing: id  0 | task 2812 | n_gen =    364, tg =   7.86 t/s, tg_3s =   7.86 t/s
6.51.951.469 I slot print_timing: id  0 | task 2812 | n_gen =    388, tg =   7.86 t/s, tg_3s =   7.86 t/s
6.55.005.111 I slot print_timing: id  0 | task 2812 | n_gen =    412, tg =   7.86 t/s, tg_3s =   7.86 t/s
6.58.058.419 I slot print_timing: id  0 | task 2812 | n_gen =    436, tg =   7.86 t/s, tg_3s =   7.86 t/s
7.01.126.322 I slot print_timing: id  0 | task 2812 | n_gen =    460, tg =   7.86 t/s, tg_3s =   7.82 t/s
7.04.182.541 I slot print_timing: id  0 | task 2812 | n_gen =    484, tg =   7.86 t/s, tg_3s =   7.85 t/s
7.07.238.107 I slot print_timing: id  0 | task 2812 | n_gen =    508, tg =   7.86 t/s, tg_3s =   7.85 t/s
7.10.294.209 I slot print_timing: id  0 | task 2812 | n_gen =    532, tg =   7.86 t/s, tg_3s =   7.85 t/s
7.13.350.245 I slot print_timing: id  0 | task 2812 | n_gen =    556, tg =   7.86 t/s, tg_3s =   7.85 t/s
7.16.406.428 I slot print_timing: id  0 | task 2812 | n_gen =    580, tg =   7.86 t/s, tg_3s =   7.85 t/s
7.19.462.850 I slot print_timing: id  0 | task 2812 | n_gen =    604, tg =   7.86 t/s, tg_3s =   7.85 t/s
7.22.518.656 I slot print_timing: id  0 | task 2812 | n_gen =    628, tg =   7.86 t/s, tg_3s =   7.85 t/s
7.25.575.527 I slot print_timing: id  0 | task 2812 | n_gen =    652, tg =   7.86 t/s, tg_3s =   7.85 t/s
7.28.631.295 I slot print_timing: id  0 | task 2812 | n_gen =    676, tg =   7.86 t/s, tg_3s =   7.85 t/s
7.31.700.133 I slot print_timing: id  0 | task 2812 | prompt eval time =     557.24 ms /    77 tokens (    7.24 ms per token,   138.18 tokens per second)
7.31.700.135 I slot print_timing: id  0 | task 2812 |        eval time =   88985.12 ms /   700 tokens (  127.30 ms per token,     7.86 tokens per second)
7.31.700.136 I slot print_timing: id  0 | task 2812 |       total time =   89542.36 ms /   777 tokens
7.31.700.136 I slot print_timing: id  0 | task 2812 |    graphs reused =       3476
7.31.700.158 I slot      release: id  0 | task 2812 | stop processing: n_tokens = 776, truncated = 0
7.31.727.138 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.450 (> 0.100 thold), f_keep = 0.058
7.31.815.843 I slot launch_slot_: id  0 | task 3515 | processing task, is_child = 0
7.44.956.352 I slot print_timing: id  0 | task 3515 | n_gen =    100, tg =   7.86 t/s, tg_3s =   7.94 t/s
7.48.007.217 I slot print_timing: id  0 | task 3515 | n_gen =    124, tg =   7.86 t/s, tg_3s =   7.87 t/s
7.51.057.516 I slot print_timing: id  0 | task 3515 | n_gen =    148, tg =   7.86 t/s, tg_3s =   7.87 t/s
7.54.121.488 I slot print_timing: id  0 | task 3515 | n_gen =    172, tg =   7.86 t/s, tg_3s =   7.83 t/s
7.57.175.034 I slot print_timing: id  0 | task 3515 | n_gen =    196, tg =   7.86 t/s, tg_3s =   7.86 t/s
8.00.228.053 I slot print_timing: id  0 | task 3515 | n_gen =    220, tg =   7.86 t/s, tg_3s =   7.86 t/s
8.03.281.409 I slot print_timing: id  0 | task 3515 | n_gen =    244, tg =   7.86 t/s, tg_3s =   7.86 t/s
8.06.334.751 I slot print_timing: id  0 | task 3515 | n_gen =    268, tg =   7.86 t/s, tg_3s =   7.86 t/s
8.09.388.075 I slot print_timing: id  0 | task 3515 | n_gen =    292, tg =   7.86 t/s, tg_3s =   7.86 t/s
8.12.441.509 I slot print_timing: id  0 | task 3515 | n_gen =    316, tg =   7.86 t/s, tg_3s =   7.86 t/s
8.15.494.594 I slot print_timing: id  0 | task 3515 | n_gen =    340, tg =   7.86 t/s, tg_3s =   7.86 t/s
8.18.548.209 I slot print_timing: id  0 | task 3515 | n_gen =    364, tg =   7.86 t/s, tg_3s =   7.86 t/s
8.21.600.978 I slot print_timing: id  0 | task 3515 | n_gen =    388, tg =   7.86 t/s, tg_3s =   7.86 t/s
8.24.654.483 I slot print_timing: id  0 | task 3515 | n_gen =    412, tg =   7.86 t/s, tg_3s =   7.86 t/s
8.27.723.232 I slot print_timing: id  0 | task 3515 | n_gen =    436, tg =   7.86 t/s, tg_3s =   7.82 t/s
8.30.779.011 I slot print_timing: id  0 | task 3515 | n_gen =    460, tg =   7.86 t/s, tg_3s =   7.85 t/s
8.33.835.707 I slot print_timing: id  0 | task 3515 | n_gen =    484, tg =   7.86 t/s, tg_3s =   7.85 t/s
8.36.891.480 I slot print_timing: id  0 | task 3515 | n_gen =    508, tg =   7.86 t/s, tg_3s =   7.85 t/s
8.39.947.456 I slot print_timing: id  0 | task 3515 | n_gen =    532, tg =   7.86 t/s, tg_3s =   7.85 t/s
8.43.003.675 I slot print_timing: id  0 | task 3515 | n_gen =    556, tg =   7.86 t/s, tg_3s =   7.85 t/s
8.46.059.483 I slot print_timing: id  0 | task 3515 | n_gen =    580, tg =   7.86 t/s, tg_3s =   7.85 t/s
8.49.115.633 I slot print_timing: id  0 | task 3515 | n_gen =    604, tg =   7.86 t/s, tg_3s =   7.85 t/s
8.52.171.180 I slot print_timing: id  0 | task 3515 | n_gen =    628, tg =   7.86 t/s, tg_3s =   7.85 t/s
8.55.227.242 I slot print_timing: id  0 | task 3515 | n_gen =    652, tg =   7.86 t/s, tg_3s =   7.85 t/s
