0.00.020.079 W Setting 'enable_thinking' via --chat-template-kwargs is deprecated. Use --reasoning on / --reasoning off instead.
0.00.020.281 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.020.393 I srv          init: The UI is disabled
0.00.020.394 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.020.438 W srv  llama_server: -----------------
0.00.020.439 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.020.439 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.020.439 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.020.439 W srv  llama_server: -----------------
0.00.021.690 I srv    load_model: loading model '/llm/models/Qwen3.8/27B/Q8_0/Qwen3.8-27B-Q8_0.gguf'
0.03.466.605 I cmn          init: llama threadpool init, n_threads = 16
0.03.648.495 I common_speculative_init_result: creating MTP draft context against the target model '/llm/models/Qwen3.8/27B/Q8_0/Qwen3.8-27B-Q8_0.gguf'
0.03.669.518 W srv    load_model: cache_reuse is not supported by this context, it will be disabled
0.03.846.656 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
0.03.846.763 W llama_sampler_backend_support: device 'ROCm0' does not have support for op TOP_K needed for sampler 'top-k'
0.03.880.727 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.03.880.760 I srv  llama_server: model loaded
0.03.880.765 I srv  llama_server: listening on http://127.0.0.1:8997
0.04.049.758 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.47.679.384 I slot print_timing: id  0 | task 0 | n_gen =    618, tg =  14.34 t/s, tg_3s =  12.83 t/s
0.50.720.560 I slot print_timing: id  0 | task 0 | n_gen =    656, tg =  14.21 t/s, tg_3s =  12.50 t/s
0.53.786.416 I slot print_timing: id  0 | task 0 | prompt eval time =     588.50 ms /    81 tokens (    7.27 ms per token,   137.64 tokens per second)
0.53.786.419 I slot print_timing: id  0 | task 0 |        eval time =   49148.01 ms /   700 tokens (   70.31 ms per token,    14.22 tokens per second)
0.53.786.420 I slot print_timing: id  0 | task 0 |       total time =   49736.51 ms /   781 tokens
0.53.786.422 I slot print_timing: id  0 | task 0 |    graphs reused =        319
0.53.786.426 I slot print_timing: id  0 | task 0 | draft acceptance = 0.58295 (  376 accepted /   645 generated), mean len =  2.16
0.53.786.545 I slot      release: id  0 | task 0 | stop processing: n_tokens = 780, truncated = 0
0.53.792.946 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.104
0.53.893.148 I slot launch_slot_: id  0 | task 327 | processing task, is_child = 0
1.01.023.748 I slot print_timing: id  0 | task 327 | n_gen =    102, tg =  15.43 t/s, tg_3s =  15.58 t/s
1.04.056.782 I slot print_timing: id  0 | task 327 | n_gen =    143, tg =  14.82 t/s, tg_3s =  13.52 t/s
1.07.113.891 I slot print_timing: id  0 | task 327 | n_gen =    186, tg =  14.64 t/s, tg_3s =  14.07 t/s
1.10.151.325 I slot print_timing: id  0 | task 327 | n_gen =    230, tg =  14.61 t/s, tg_3s =  14.49 t/s
1.13.189.016 I slot print_timing: id  0 | task 327 | n_gen =    270, tg =  14.38 t/s, tg_3s =  13.17 t/s
1.16.226.630 I slot print_timing: id  0 | task 327 | n_gen =    322, tg =  14.76 t/s, tg_3s =  17.12 t/s
1.19.264.030 I slot print_timing: id  0 | task 327 | n_gen =    366, tg =  14.73 t/s, tg_3s =  14.49 t/s
1.22.300.774 I slot print_timing: id  0 | task 327 | n_gen =    408, tg =  14.63 t/s, tg_3s =  13.83 t/s
1.25.364.415 I slot print_timing: id  0 | task 327 | n_gen =    447, tg =  14.44 t/s, tg_3s =  12.73 t/s
1.28.405.468 I slot print_timing: id  0 | task 327 | n_gen =    492, tg =  14.47 t/s, tg_3s =  14.80 t/s
1.31.447.178 I slot print_timing: id  0 | task 327 | n_gen =    543, tg =  14.66 t/s, tg_3s =  16.77 t/s
1.34.488.389 I slot print_timing: id  0 | task 327 | n_gen =    580, tg =  14.47 t/s, tg_3s =  12.17 t/s
1.37.530.207 I slot print_timing: id  0 | task 327 | n_gen =    620, tg =  14.38 t/s, tg_3s =  13.15 t/s
1.40.574.541 I slot print_timing: id  0 | task 327 | n_gen =    659, tg =  14.27 t/s, tg_3s =  12.81 t/s
1.43.489.976 I slot print_timing: id  0 | task 327 | prompt eval time =     583.11 ms /    81 tokens (    7.20 ms per token,   138.91 tokens per second)
1.43.489.980 I slot print_timing: id  0 | task 327 |        eval time =   49013.66 ms /   700 tokens (   70.12 ms per token,    14.26 tokens per second)
1.43.489.981 I slot print_timing: id  0 | task 327 |       total time =   49596.77 ms /   781 tokens
1.43.489.982 I slot print_timing: id  0 | task 327 |    graphs reused =        636
1.43.489.987 I slot print_timing: id  0 | task 327 | draft acceptance = 0.58631 (  377 accepted /   643 generated), mean len =  2.17
1.43.490.056 I slot      release: id  0 | task 327 | stop processing: n_tokens = 780, truncated = 0
1.43.499.466 I srv    operator(): operator(): cleaning up before exit...
